link,asin,title,avg_rating,tot_rev,price,condition,seller,joinkey,qty
https://www.amazon.com/gp/offer-listing/B0178UHFIY,B0178UHFIY,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",4.8,13,$171.50 ,New,integritytechinc.,integritytechinc._fulFillSELF_B0178UHFIY,4
https://www.amazon.com/gp/offer-listing/B0178UHFIY,B0178UHFIY,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",4.8,13,$184.50 ,New,beetstech,beetstech_fulfillmentbyamazon_B0178UHFIY,1
https://www.amazon.com/gp/offer-listing/B0178UHFIY,B0178UHFIY,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",4.8,13,$269.00 ,New,macpremiumparts,macpremiumparts_fulFillSELF_B0178UHFIY,3
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$65.00 ,UsedLikeNew,adr7an,adr7an_fulFillSELF_B0178T6JXM,1
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$95.00 ,UsedLikeNew,strategicsalesteam,strategicsalesteam_fulFillSELF_B0178T6JXM,1
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$144.90 ,New,beetstech,beetstech_fulfillmentbyamazon_B0178T6JXM,16
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$149.00 ,UsedVeryGood,brh1976,brh1976_fulFillSELF_B0178T6JXM,3
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$149.99 ,New,joltelectronics,joltelectronics_fulFillSELF_B0178T6JXM,40
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$124.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B0178T6JXM,16
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$49.25 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B0178T6JXM",7
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$49.99 ,UsedVeryGood,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B0178T6JXM,8
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$60.00 ,UsedLikeNew,allaboutpcparts,allaboutpcparts_fulFillSELF_B0178T6JXM,1
https://www.amazon.com/gp/offer-listing/B0178T6JXM,B0178T6JXM,"Odyson - 128GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.9,7,$99.95 ,UsedLikeNew,macblowouts,macblowouts_fulFillSELF_B0178T6JXM,0
https://www.amazon.com/gp/offer-listing/B07FBDT4C1,B07FBDT4C1,"MCE 256GB SSD for MacBook Pro (Retina, 15"", Mid 2015) Only: PCIe-Based 4 Lane (x4) NVMe 8.0GT/s SSD Flash Storage Upgrade - 2900MB/s Read, 1500MB/s Write, Requires macOS 10.13.x (High Sierra) or Later",4.5,0,$149.99 ,New,maccomponentsengineered,maccomponentsengineered_fulFillSELF_B07FBDT4C1,45
https://www.amazon.com/gp/offer-listing/B07GJYMKMV,B07GJYMKMV,Apple 256GB SSD Flash Storage Upgrade for Retina MacBook Pro 13in A1502 / Retina Macbook 15in A1398 / Macbook Air 11in A1465 / MacBook Air 13in A1466 / Late 2013 - Mid 2015 / (Renewed),5,0,$199.00 ,Renewed,smarthouse,smarthouse_fulFillSELF_B07GJYMKMV,5
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$155.95 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B0178U8GOQ",1
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$178.90 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B0178U8GOQ,51
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$184.90 ,New,beetstech,beetstech_fulFillSELF_B0178U8GOQ,51
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$194.90 ,New,beetstech,beetstech_fulfillmentbyamazon_B0178U8GOQ,1
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$299.00 ,UsedLikeNew,technointelligence,technointelligence_fulFillSELF_B0178U8GOQ,1
https://www.amazon.com/gp/offer-listing/B0178U8GOQ,B0178U8GOQ,"Odyson - 256GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015, 2016, Mid 2017)",5,1,$312.00 ,New,macpartsonline,macpartsonline_fulFillSELF_B0178U8GOQ,3
https://www.amazon.com/gp/offer-listing/B07M7VZFL3,B07M7VZFL3,"128GB SSD Solid State Drive for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 2013 2014 (128gb)",4.5,0,$124.00 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07M7VZFL3,6
https://www.amazon.com/gp/offer-listing/B07M7VZFL3,B07M7VZFL3,"128GB SSD Solid State Drive for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 2013 2014 (128gb)",4.5,0,$149.00 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B07M7VZFL3,3
https://www.amazon.com/gp/offer-listing/B07M7VZFL3,B07M7VZFL3,"128GB SSD Solid State Drive for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 2013 2014 (128gb)",4.5,0,$155.86 ,UsedGood,shenzhenshichuangyaoyangkejiyouxiangongsi,shenzhenshichuangyaoyangkejiyouxiangongsi_fulFillSELF_B07M7VZFL3,8
https://www.amazon.com/gp/offer-listing/B07BN1YQZZ,B07BN1YQZZ,"Odyson - 256GB SSD Upgrade Kit Replacement for MacBook Air 13"" A1466 (Mid 2015-2017)",5,0,$275.80 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B07BN1YQZZ,51
https://www.amazon.com/gp/offer-listing/B07BNZ7RZY,B07BNZ7RZY,"Odyson - 512GB SSD Upgrade Kit Replacement for MacBook Pro 13"" Retina A1502 & 15"" A1398 (Early 2015-Mid 2015)",5,0,$289.50 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B07BNZ7RZY,2
https://www.amazon.com/gp/offer-listing/B07BNZ7RZY,B07BNZ7RZY,"Odyson - 512GB SSD Upgrade Kit Replacement for MacBook Pro 13"" Retina A1502 & 15"" A1398 (Early 2015-Mid 2015)",5,0,$283.99 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07BNZ7RZY,4
https://www.amazon.com/gp/offer-listing/B07BNZ7RZY,B07BNZ7RZY,"Odyson - 512GB SSD Upgrade Kit Replacement for MacBook Pro 13"" Retina A1502 & 15"" A1398 (Early 2015-Mid 2015)",5,0,$284.00 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B07BNZ7RZY,4
https://www.amazon.com/gp/offer-listing/B07QDPD1XY,B07QDPD1XY,"OWC 1.0TB Aura Pro X2 SSD for MacBook Air (Mid 2013-2017), and MacBook Pro (Retina, Late 2013 - Mid 2015) Computers (OWCS3DAPT4MB10)",4.2,8,$249.99 ,New,owc(otherworldcomputing),owc(otherworldcomputing)_fulFillSELF_B07QDPD1XY,999
https://www.amazon.com/gp/offer-listing/B076TBMZFZ,B076TBMZFZ,OWC 480GB Aura Pro X SSD for Select 2013 and Later MacBook Air and MacBook Pro Computers,3.2,47,$400.00 ,New,amufigadgetsus,amufigadgetsus_fulFillSELF_B076TBMZFZ,2
https://www.amazon.com/gp/offer-listing/B076TBMZFZ,B076TBMZFZ,OWC 480GB Aura Pro X SSD for Select 2013 and Later MacBook Air and MacBook Pro Computers,3.2,47,$457.60 ,New,amufigadgetsus,amufigadgetsus_fulFillSELF_B076TBMZFZ,2
https://www.amazon.com/gp/offer-listing/B076TBMZFZ,B076TBMZFZ,OWC 480GB Aura Pro X SSD for Select 2013 and Later MacBook Air and MacBook Pro Computers,3.2,47,$272.05 ,New,csasystems,csasystems_fulFillSELF_B076TBMZFZ,2
https://www.amazon.com/gp/offer-listing/B076TBMZFZ,B076TBMZFZ,OWC 480GB Aura Pro X SSD for Select 2013 and Later MacBook Air and MacBook Pro Computers,3.2,47,$565.00 ,New,ersazza,ersazza_fulFillSELF_B076TBMZFZ,3
https://www.amazon.com/gp/offer-listing/B076TBMZFZ,B076TBMZFZ,OWC 480GB Aura Pro X SSD for Select 2013 and Later MacBook Air and MacBook Pro Computers,3.2,47,$270.83 ,New,consumersupplyco,consumersupplyco_fulFillSELF_B076TBMZFZ,2
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$239.88 ,UsedVeryGood,castro'smacs,castro'smacs_fulFillSELF_B01AINK26K,2
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$249.90 ,New,beetstech,beetstech_fulfillmentbyamazon_B01AINK26K,1
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$239.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B01AINK26K,2
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$296.95 ,New,joltelectronics,joltelectronics_fulFillSELF_B01AINK26K,5
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$249.90 ,New,beetstech,beetstech_fulFillSELF_B01AINK26K,2
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$385.00 ,New,joltelectronics,joltelectronics_fulFillSELF_B01AINK26K,5
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$175.95 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B01AINK26K",9
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$204.99 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B01AINK26K,12
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$240.00 ,UsedGood,integritytechinc.,integritytechinc._fulFillSELF_B01AINK26K,1
https://www.amazon.com/gp/offer-listing/B01AINK26K,B01AINK26K,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Pro 13"" Retina A1502 (Early 2015), 15"" A1398 (Mid 2015)",3.7,9,$274.95 ,New,macblowouts,macblowouts_fulFillSELF_B01AINK26K,13
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$109.00 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07PF5GXM8,3
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$106.00 ,UsedGood,integritytechinc.,integritytechinc._fulFillSELF_B07PF5GXM8,1
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$119.00 ,UsedLikeNew,mglelectronics,mglelectronics_fulFillSELF_B07PF5GXM8,3
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$149.00 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B07PF5GXM8,3
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$149.99 ,UsedGood,adventureexchange,adventureexchange_fulFillSELF_B07PF5GXM8,1
https://www.amazon.com/gp/offer-listing/B07PF5GXM8,B07PF5GXM8,"128GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",4.5,0,$155.55 ,UsedLikeNew,joltelectronics,joltelectronics_fulFillSELF_B07PF5GXM8,10
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$93.88 ,UsedVeryGood,perfectgadzhets,perfectgadzhets_fulFillSELF_B00TAW47O4,2
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$97.00 ,UsedVeryGood,pcmotec,pcmotec_fulFillSELF_B00TAW47O4,1
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$139.80 ,New,beetstech,beetstech_fulfillmentbyamazon_B00TAW47O4,4
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$129.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B00TAW47O4,25
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$139.00 ,New,beetstech,beetstech_fulFillSELF_B00TAW47O4,25
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$49.99 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B00TAW47O4,18
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$75.16 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B00TAW47O4",5
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$79.95 ,UsedLikeNew,macblowouts,macblowouts_fulFillSELF_B00TAW47O4,6
https://www.amazon.com/gp/offer-listing/B00TAW47O4,B00TAW47O4,"Command Mac Parts (661-7456, 661-7457, 661-7458) 128GB Solid State Drive - Apple MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.4,6,$88.88 ,UsedLikeNew,eagleeyeselectronics,eagleeyeselectronics_fulFillSELF_B00TAW47O4,571
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$194.85 ,New,beetstech,beetstech_fulfillmentbyamazon_B00YWMDVF8,2
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$178.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B00YWMDVF8,9
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$255.00 ,UsedLikeNew,technointelligence,technointelligence_fulFillSELF_B00YWMDVF8,2
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$120.95 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B00YWMDVF8",1
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$124.98 ,UsedVeryGood,millenniumdeals,millenniumdeals_fulFillSELF_B00YWMDVF8,1
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$124.99 ,UsedLikeNew,digilandllc,digilandllc_fulFillSELF_B00YWMDVF8,4
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$125.00 ,UsedLikeNew,loganitintegration,loganitintegration_fulFillSELF_B00YWMDVF8,7
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$126.67 ,UsedVeryGood,tekgalaxy,tekgalaxy_fulFillSELF_B00YWMDVF8,5
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$139.95 ,UsedVeryGood,cache-in,cache-in_fulFillSELF_B00YWMDVF8,2
https://www.amazon.com/gp/offer-listing/B00YWMDVF8,B00YWMDVF8,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",5,5,$157.77 ,UsedLikeNew,macblowouts,macblowouts_fulFillSELF_B00YWMDVF8,2
https://www.amazon.com/gp/offer-listing/B07MFZQH1B,B07MFZQH1B,"128GB SSD Hard Drive Apple MacBook Pro 13"" A1502 / Mac 15"" A1398 / Mac Air 11"" / 13"" A1465 A1466 OSX Sierra/Late 2013 - Mid 2015 / Mac Pro A1481",4.5,0,$148.90 ,UsedGood,adventureexchange,adventureexchange_fulFillSELF_B07MFZQH1B,1
https://www.amazon.com/gp/offer-listing/B07MFZQH1B,B07MFZQH1B,"128GB SSD Hard Drive Apple MacBook Pro 13"" A1502 / Mac 15"" A1398 / Mac Air 11"" / 13"" A1465 A1466 OSX Sierra/Late 2013 - Mid 2015 / Mac Pro A1481",4.5,0,$152.98 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07MFZQH1B,7
https://www.amazon.com/gp/offer-listing/B07MFZQH1B,B07MFZQH1B,"128GB SSD Hard Drive Apple MacBook Pro 13"" A1502 / Mac 15"" A1398 / Mac Air 11"" / 13"" A1465 A1466 OSX Sierra/Late 2013 - Mid 2015 / Mac Pro A1481",4.5,0,$153.88 ,UsedVeryGood,mglelectronics,mglelectronics_fulFillSELF_B07MFZQH1B,6
https://www.amazon.com/gp/offer-listing/B07P41XBLM,B07P41XBLM,"TKDP 512GB SSD Hard Drive Replacement for MacBook Air Pro 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013, 2014, 2015, 2016, 2017) / Mac Pro A1481 / Mojave / 5YR Warranty",3,0,$188.99 ,New,bkbtech,bkbtech_fulFillSELF_B07P41XBLM,20
https://www.amazon.com/gp/offer-listing/B07GKSW8Z1,B07GKSW8Z1,"for Apple 256GB SSD Hard Drive Suitable for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 OSX Sierra Late 2013 2014 Mid 2015 (256gb)",5,0,$99.99 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B07GKSW8Z1,3
https://www.amazon.com/gp/offer-listing/B07GKSW8Z1,B07GKSW8Z1,"for Apple 256GB SSD Hard Drive Suitable for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 OSX Sierra Late 2013 2014 Mid 2015 (256gb)",5,0,$104.00 ,UsedLikeNew,digilandllc,digilandllc_fulFillSELF_B07GKSW8Z1,6
https://www.amazon.com/gp/offer-listing/B07GKSW8Z1,B07GKSW8Z1,"for Apple 256GB SSD Hard Drive Suitable for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 OSX Sierra Late 2013 2014 Mid 2015 (256gb)",5,0,$108.00 ,UsedVeryGood,mglelectronics,mglelectronics_fulFillSELF_B07GKSW8Z1,20
https://www.amazon.com/gp/offer-listing/B07GKSW8Z1,B07GKSW8Z1,"for Apple 256GB SSD Hard Drive Suitable for MacBook Pro 13"" A1502 MacBook 15"" A1398 MacBook Air 11"" 13"" A1465 A1466 OSX Sierra Late 2013 2014 Mid 2015 (256gb)",5,0,$265.80 ,UsedGood,shenzhenshichuangyaoyangkejiyouxiangongsi,shenzhenshichuangyaoyangkejiyouxiangongsi_fulFillSELF_B07GKSW8Z1,100
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$195.00 ,New,beetstech,beetstech_fulfillmentbyamazon_B00YWMOD14,3
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$184.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B00YWMOD14,9
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$195.00 ,New,beetstech,beetstech_fulFillSELF_B00YWMOD14,9
